-82.60 -32.20   0.0
-82.60 -31.80   0.0
-82.60 -31.40   0.0
-82.60 -31.00   0.0
-82.60 -30.60   0.0
-82.60 -30.20   0.1
-82.60 -29.80   0.0
-82.60 -29.40   0.0
-82.60 -29.00   0.0
-82.60 -28.60   0.0
-82.60 -28.20   0.0
-82.60 -27.80   0.1
-82.60 -27.40   0.2
-82.60 -27.00   0.2
-82.60 -26.60   0.2
-82.60 -26.20   0.2
-82.60 -25.80   0.2
-82.60 -25.40   0.3
-82.60 -25.00   0.4
-82.60 -24.60   0.5
-82.60 -24.20   0.5
-82.60 -23.80   0.9
-82.60 -23.40   0.9
-82.60 -23.00   0.9
-82.60 -22.60   0.9
-82.60 -22.20   1.2
-82.60 -21.80   1.3
-82.60 -21.40   1.3
-82.60 -21.00   1.3
-82.60 -20.60   1.4
-82.60 -20.20   1.3
-82.60 -19.80   1.2
-82.60 -19.40   0.9
-82.60 -19.00   0.8
-82.60 -18.60   0.6
-82.60 -18.20   1.2
-82.60 -17.80   1.3
-82.60 -17.40   1.5
-82.60 -17.00   1.6
-82.60 -16.60   1.6
-82.60 -16.20   1.7
-82.60 -15.80   1.6
-82.60 -15.40   1.6
-82.60 -15.00   1.6
-82.60 -14.60   1.6
-82.60 -14.20   1.6
-82.60 -13.80   1.6
-82.60 -13.40   1.6
-82.60 -13.00   1.8
-82.60 -12.60   2.0
-82.60 -12.20   2.0
-82.60 -11.80   2.2
-82.60 -11.40   2.2
-82.60 -11.00   1.9
-82.60 -10.60   1.8
-82.60 -10.20   1.7
-82.60  -9.80   1.5
-82.60  -9.40   0.0
-82.60  -9.00   1.1
-82.60  -8.60   1.1
-82.60  -8.20   1.1
-82.60  -7.80   1.0
-82.60  -7.40   0.8
-82.60  -7.00   0.9
-82.60  -6.60   0.8
-82.60  -6.20   0.7
-82.60  -5.80   0.6
-82.60  -5.40   0.6
-82.60  -5.00   0.6
-82.60  -4.60   0.4
-82.60  -4.20   0.3
-82.60  -3.80   0.3
-82.60  -3.40   0.3
-82.60  -3.00   0.3
-82.60  -2.60   0.4
-82.60  -2.20   0.6
-82.60  -1.80   0.5
-82.60  -1.40   0.6
-82.60  -1.00   0.5
-82.60  -0.60   0.4
-82.60  -0.20   0.4
-82.60   0.20   0.4
-82.60   0.60   0.2
-82.60   1.00   0.2
-82.60   1.40   0.2
-82.60   1.80   0.3
-82.60   2.20   0.3
-82.60   2.60   0.3
-82.60   3.00   3.0
-82.60   3.40   4.8
-82.60   3.80  11.5
-82.60   4.20  21.3
-82.60   4.60  31.1
-82.60   5.00  42.5
-82.60   5.40  56.5
-82.60   5.80  56.3
-82.60   6.20  51.2
-82.60   6.60  45.0
-82.60   7.00  28.0
-82.60   7.40  22.4
-82.60   7.80   5.8
-82.60   8.20   6.0
-82.60   8.60   6.2
-82.60   9.00  16.2
-82.60   9.40   2.2
-82.60   9.80   1.1
-82.60  10.20   1.0
-82.60  10.60   0.8
-82.60  11.00   4.2
-82.60  11.40  14.4
-82.60  11.80   7.5
-82.60  12.20   0.0
-82.20 -50.20   0.0
-82.20 -49.80   6.1
-82.20 -49.40   6.4
-82.20 -49.00   6.4
-82.20 -48.60   5.7
-82.20 -48.20   4.8
-82.20 -47.80   3.9
-82.20 -47.40   3.3
-82.20 -47.00   2.7
-82.20 -46.60   2.2
-82.20 -46.20   1.6
-82.20 -45.80   1.6
-82.20 -45.40   1.5
-82.20 -45.00   1.2
-82.20 -44.60   1.3
-82.20 -44.20   1.1
-82.20 -43.80   0.6
-82.20 -43.40   0.5
-82.20 -43.00   0.5
-82.20 -42.60   0.6
-82.20 -42.20   0.5
-82.20 -41.80   0.6
-82.20 -41.40   0.5
-82.20 -41.00   0.5
-82.20 -40.60   0.5
-82.20 -40.20   0.5
-82.20 -39.80   0.5
-82.20 -39.40   0.4
-82.20 -39.00   0.3
-82.20 -38.60   0.5
-82.20 -38.20   0.5
-82.20 -37.80   0.6
-82.20 -37.40   0.4
-82.20 -37.00   0.3
-82.20 -36.60   0.4
-82.20 -36.20   0.4
-82.20 -35.80   0.2
-82.20 -35.40   0.3
-82.20 -35.00   0.3
-82.20 -34.60   0.2
-82.20 -34.20   0.1
-82.20 -33.80   0.0
-82.20 -33.40   0.0
-82.20 -33.00   0.0
-82.20 -32.60   0.0
-82.20 -32.20   0.0
-82.20 -31.80   0.0
-82.20 -31.40   0.0
-82.20 -31.00   0.0
-82.20 -30.60   0.0
-82.20 -30.20   0.0
-82.20 -29.80   0.0
-82.20 -29.40   0.0
-82.20 -29.00   0.0
-82.20 -28.60   0.0
-82.20 -28.20   0.0
-82.20 -27.80   0.1
-82.20 -27.40   0.1
-82.20 -27.00   0.2
-82.20 -26.60   0.1
-82.20 -26.20   0.2
-82.20 -25.80   0.2
-82.20 -25.40   0.3
-82.20 -25.00   0.4
-82.20 -24.60   0.5
-82.20 -24.20   0.6
-82.20 -23.80   0.8
-82.20 -23.40   0.9
-82.20 -23.00   0.8
-82.20 -22.60   0.9
-82.20 -22.20   1.1
-82.20 -21.80   1.2
-82.20 -21.40   1.3
-82.20 -21.00   1.3
-82.20 -20.60   1.3
-82.20 -20.20   1.3
-82.20 -19.80   1.1
-82.20 -19.40   0.9
-82.20 -19.00   0.7
-82.20 -18.60   0.7
-82.20 -18.20   1.1
-82.20 -17.80   1.4
-82.20 -17.40   1.5
-82.20 -17.00   1.6
-82.20 -16.60   1.6
-82.20 -16.20   1.7
-82.20 -15.80   1.7
-82.20 -15.40   1.6
-82.20 -15.00   1.6
-82.20 -14.60   1.6
-82.20 -14.20   1.6
-82.20 -13.80   1.6
-82.20 -13.40   1.7
-82.20 -13.00   1.9
-82.20 -12.60   2.0
-82.20 -12.20   2.2
-82.20 -11.80   2.3
-82.20 -11.40   2.0
-82.20 -11.00   1.8
-82.20 -10.60   1.7
-82.20 -10.20   1.6
-82.20  -9.80   1.4
-82.20  -9.40   1.2
-82.20  -9.00   1.2
-82.20  -8.60   1.1
-82.20  -8.20   1.1
-82.20  -7.80   0.9
-82.20  -7.40   0.8
-82.20  -7.00   0.8
-82.20  -6.60   0.8
-82.20  -6.20   0.7
-82.20  -5.80   0.6
-82.20  -5.40   0.6
-82.20  -5.00   0.5
-82.20  -4.60   0.4
-82.20  -4.20   0.4
-82.20  -3.80   0.3
-82.20  -3.40   0.3
-82.20  -3.00   0.3
-82.20  -2.60   0.4
-82.20  -2.20   0.6
-82.20  -1.80   0.6
-82.20  -1.40   0.6
-82.20  -1.00   0.5
-82.20  -0.60   0.5
-82.20  -0.20   0.4
-82.20   0.20   0.4
-82.20   0.60   0.3
-82.20   1.00   0.2
-82.20   1.40   0.1
-82.20   1.80   0.2
-82.20   2.20   0.3
-82.20   2.60   0.3
-82.20   3.00   1.3
-82.20   3.40   6.3
-82.20   3.80  10.1
-82.20   4.20  14.4
-82.20   4.60  30.7
-82.20   5.00  51.4
-82.20   5.40  57.2
-82.20   5.80  56.2
-82.20   6.20  49.5
-82.20   6.60  41.8
-82.20   7.00  30.2
-82.20   7.40  14.6
-82.20   7.80   5.8
-82.20   8.20  10.1
-82.20   8.60   3.8
-82.20   9.00  10.9
-82.20   9.40   2.8
-82.20   9.80   0.9
-82.20  10.20   0.8
-82.20  10.60   0.6
-82.20  11.00   1.9
-82.20  11.40  11.2
-82.20  11.80   8.6
-82.20  12.20   0.0
-81.80 -50.20   5.6
-81.80 -49.80   5.8
-81.80 -49.40   6.2
-81.80 -49.00   6.1
-81.80 -48.60   5.6
-81.80 -48.20   4.8
-81.80 -47.80   4.0
-81.80 -47.40   3.3
-81.80 -47.00   2.8
-81.80 -46.60   2.7
-81.80 -46.20   1.8
-81.80 -45.80   1.6
-81.80 -45.40   1.5
-81.80 -45.00   1.3
-81.80 -44.60   1.3
-81.80 -44.20   1.2
-81.80 -43.80   0.8
-81.80 -43.40   0.6
-81.80 -43.00   0.6
-81.80 -42.60   0.6
-81.80 -42.20   0.6
-81.80 -41.80   0.5
-81.80 -41.40   0.5
-81.80 -41.00   0.5
-81.80 -40.60   0.5
-81.80 -40.20   0.6
-81.80 -39.80   0.5
-81.80 -39.40   0.5
-81.80 -39.00   0.4
-81.80 -38.60   0.4
-81.80 -38.20   0.5
-81.80 -37.80   0.6
-81.80 -37.40   0.5
-81.80 -37.00   0.4
-81.80 -36.60   0.5
-81.80 -36.20   0.4
-81.80 -35.80   0.3
-81.80 -35.40   0.3
-81.80 -35.00   0.3
-81.80 -34.60   0.2
-81.80 -34.20   0.1
-81.80 -33.80   0.1
-81.80 -33.40   0.1
-81.80 -33.00   0.0
-81.80 -32.60   0.0
-81.80 -32.20   0.0
-81.80 -31.80   0.0
-81.80 -31.40   0.0
-81.80 -31.00   0.0
-81.80 -30.60   0.0
-81.80 -30.20   0.0
-81.80 -29.80   0.0
-81.80 -29.40   0.0
-81.80 -29.00   0.0
-81.80 -28.60   0.0
-81.80 -28.20   0.0
-81.80 -27.80   0.1
-81.80 -27.40   0.1
-81.80 -27.00   0.1
-81.80 -26.60   0.2
-81.80 -26.20   0.2
-81.80 -25.80   0.2
-81.80 -25.40   0.3
-81.80 -25.00   0.4
-81.80 -24.60   0.5
-81.80 -24.20   0.6
-81.80 -23.80   0.7
-81.80 -23.40   0.8
-81.80 -23.00   0.8
-81.80 -22.60   1.0
-81.80 -22.20   1.1
-81.80 -21.80   1.2
-81.80 -21.40   1.3
-81.80 -21.00   1.3
-81.80 -20.60   1.3
-81.80 -20.20   1.2
-81.80 -19.80   1.1
-81.80 -19.40   0.8
-81.80 -19.00   0.7
-81.80 -18.60   0.8
-81.80 -18.20   1.3
-81.80 -17.80   1.4
-81.80 -17.40   1.5
-81.80 -17.00   1.6
-81.80 -16.60   1.7
-81.80 -16.20   1.7
-81.80 -15.80   1.7
-81.80 -15.40   1.7
-81.80 -15.00   1.6
-81.80 -14.60   1.6
-81.80 -14.20   1.5
-81.80 -13.80   1.7
-81.80 -13.40   1.9
-81.80 -13.00   2.0
-81.80 -12.60   1.9
-81.80 -12.20   1.9
-81.80 -11.80   2.0
-81.80 -11.40   1.7
-81.80 -11.00   1.6
-81.80 -10.60   1.5
-81.80 -10.20   1.4
-81.80  -9.80   1.2
-81.80  -9.40   1.3
-81.80  -9.00   1.2
-81.80  -8.60   1.1
-81.80  -8.20   1.0
-81.80  -7.80   0.8
-81.80  -7.40   1.0
-81.80  -7.00   0.8
-81.80  -6.60   0.7
-81.80  -6.20   0.7
-81.80  -5.80   0.6
-81.80  -5.40   0.5
-81.80  -5.00   0.4
-81.80  -4.60   0.3
